# Creation Date: Tue Mar 17 15:46:45 2015
# Data from the EMEC Catalogue (Gruenthal, G. & Wahlstroem, R., 2012)
# Contact address: ggrue@gfz-potsdam.de
# For technical questions: lemgo@gfz-potsdam.de
------------------------------------------------------------------------------------------------
# Indices at original magnitudes M_orig: w for Mw or Mo, L for ML, S for MS, b for mb, d for Md.
# The focal depth is given in km.
------------------------------------------------------------------------------------------------
# Requested data:
# Coordinate Range Lat: 40.0/50.5 Lon: -10.0/10.5
# Time: 1000 - 2006
# File Format:
# year;month;day;hour;minute;latitude;longitude;depth;intensity;M_orig;type;Mw ;Mw_err;reference
------------------------------------------------------------------------------------------------
 1856 ;   12; 27;   1;    30;  44.88 ;    5.10 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1856 ;   12; 30;    ;      ;  46.25 ;    7.88 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1857 ;    1; 13;  15;      ;  46.25 ;    7.88 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1857 ;    1; 24;   7;     3;  50.12 ;    3.25 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1857 ;    1; 25;   9;    15;  45.82 ;    4.93 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1857 ;    1; 29;   4;      ;  46.25 ;    7.88 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1857 ;    2;  1;    ;      ;  44.75 ;   10.48 ;     ;     6.5 ;   5.3;  w ;5.3; 0.12 ;  CPTI04
 1857 ;    2;  6;   9;    10;  46.58 ;    7.08 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1857 ;    2;  7;  17;      ;  46.25 ;    7.88 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1857 ;    2; 14;   4;    45;  47.52 ;    6.93 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1857 ;    5;  6;   9;      ;  46.25 ;    7.88 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1857 ;    5;  8;   4;      ;  46.25 ;    7.88 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1857 ;    6; 16;  11;    28;  45.87 ;    3.02 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1857 ;    7; 15;  17;    45;  46.25 ;    7.88 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1857 ;    7; 25;    ;      ;  46.25 ;    7.88 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1857 ;    8; 21;   8;      ;  46.25 ;    7.88 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1857 ;    8; 24;   3;    30;  46.25 ;    7.88 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1857 ;    8; 27;    ;      ;  46.78 ;   10.25 ;     ;       6 ;   4.7;  w ;4.7;      ; ECOS-09
 1857 ;   11;  4;   7;    15;  46.25 ;    7.88 ;     ;     5.5 ;   4.3;  w ;4.3;      ; ECOS-09
 1857 ;   11; 14;   3;    30;  46.23 ;    7.88 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1858 ;    2;  5;   3;    30;  46.28 ;    7.88 ;     ;       5 ;   4.1;  w ;4.1;      ; ECOS-09
 1858 ;    2; 23;  21;    30;  46.25 ;    7.88 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1858 ;    3; 11;  23;      ;  47.65 ;    8.83 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1858 ;    3; 19;  13;    30;  41.20 ;   -7.00 ;     ;         ;   5.8;  w ;5.8;      ;    VF07
 1858 ;    4;  6;   2;    30;  46.27 ;    7.88 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1858 ;    5; 24;  19;      ;  50.00 ;    8.30 ;     ;     6.5 ;      ;    ;4.6;      ;   GruRA
 1858 ;   10; 25;   1;    42;  44.88 ;    7.30 ;     ;       6 ;   4.8;  w ;4.8; 0.26 ;  CPTI04
 1858 ;   11; 29;  13;      ;  43.15 ;   -1.17 ;     ;     6.5 ;      ;    ;4.6;      ;  SisF10
 1859 ;    5; 13;  20;    15;  45.28 ;    4.17 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1860 ;    1; 13;  22;    54;  50.46 ;   -5.31 ;    8;         ;     4;  L ;3.7;      ;     Mus
 1860 ;    3; 24;   4;      ;  47.33 ;   -3.17 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1861 ;    1; 30;   6;    20;  46.57 ;   10.05 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1861 ;    3; 16;   0;    30;  44.33 ;    9.60 ;     ;       6 ;   4.8;  w ;4.8; 0.26 ;  CPTI04
 1861 ;    4; 12;   3;    10;  47.95 ;    5.75 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1861 ;   11; 14;  22;      ;  47.35 ;    8.87 ;     ;       5 ;     4;  w ;4.0;      ; ECOS-09
 1861 ;   12; 30;   7;      ;  46.78 ;   10.17 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1862 ;    4; 17;   8;    10;  47.58 ;    5.17 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1862 ;    5;  4;  21;      ;  46.25 ;    7.87 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1862 ;    5; 27;  14;    30;  46.18 ;    7.82 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1862 ;   10; 13;  20;      ;  46.68 ;    9.68 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1862 ;   10; 26;   0;    30;  43.10 ;   -0.05 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1863 ;    2; 13;   3;    50;  46.93 ;    5.90 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1863 ;    4; 30;    ;      ;  46.89 ;    9.87 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1863 ;    6;  9;  21;    58;  43.98 ;    6.22 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1863 ;    9; 18;  18;    20;  45.57 ;    2.82 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1863 ;    9; 19;  19;    15;  45.57 ;    2.82 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1863 ;   10;  4;  15;    10;  49.47 ;    0.88 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1863 ;   10; 27;   2;    30;  47.20 ;    9.55 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1863 ;   11; 18;    ;      ;  46.70 ;   10.10 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1863 ;   11; 24;   3;    35;  46.58 ;    9.40 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1863 ;   12;  8;   3;    50;  43.93 ;    5.02 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1864 ;    1; 14;    ;      ;  46.43 ;    9.76 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1864 ;    7; 16;   9;    10;  47.75 ;    1.20 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1865 ;    3; 27;   1;      ;  45.40 ;    6.50 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1866 ;    4; 14;    ;      ;  47.15 ;   10.02 ;    4;       6 ;      ;    ;3.7;      ; ZAMG09L
 1866 ;    4; 18;    ;      ;  46.18 ;    7.90 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1866 ;    5; 19;   9;    12;  44.35 ;    6.03 ;     ;     7.5 ;      ;    ;5.3;      ;  SisF10
 1866 ;    9;  1;  20;    30;  46.42 ;   -0.20 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1866 ;    9; 14;   5;    10;  46.85 ;    1.20 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1867 ;    4; 24;    ;      ;  46.79 ;    6.74 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1867 ;   12; 10;  16;      ;  47.04 ;    7.27 ;     ;       5 ;   4.3;  w ;4.3;      ; ECOS-09
 1868 ;    3; 24;    ;      ;  46.85 ;    9.52 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1868 ;    4;  4;   1;    40;  48.57 ;   -2.28 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1868 ;    8;  5;   5;    20;  45.03 ;    3.88 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1868 ;   11; 12;  12;      ;  46.35 ;    9.20 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1869 ;    2; 10;    ;      ;  46.78 ;   10.27 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1869 ;   10;  2;  23;    45;  50.43 ;    7.55 ;     ;       6 ;      ;    ;4.2;      ;   GruRA
 1869 ;   10; 30;  20;     4;  49.90 ;    8.50 ;     ;       6 ;      ;    ;4.2;      ;     Ley
 1869 ;   10; 31;  12;    10;  49.90 ;    8.50 ;     ;       6 ;      ;    ;4.2;      ;     Ley
 1869 ;   10; 31;  15;    25;  49.92 ;    8.48 ;     ;     6.5 ;      ;    ;4.6;      ;   GruRA
 1869 ;   10; 31;  17;    26;  49.92 ;    8.48 ;     ;     6.5 ;      ;    ;4.6;      ;   GruRA
 1869 ;   11;  1;   4;     7;  49.92 ;    8.48 ;    7;     6.5 ;      ;    ;4.5;      ;   GHK99
 1869 ;   11;  1;  23;    48;  49.90 ;    8.50 ;     ;       6 ;      ;    ;4.2;      ;   GHK99
 1869 ;   11;  2;  21;    26;  49.92 ;    8.48 ;     ;     6.5 ;      ;    ;4.6;      ;   GruRA
 1869 ;   11;  3;   3;    48;  49.90 ;    8.50 ;     ;       6 ;      ;    ;4.2;      ;   GruRA
 1869 ;   11; 22;   7;     8;  49.90 ;    8.50 ;    6;       6 ;      ;    ;4.1;      ;     Ley
 1869 ;   11; 29;  16;    38;  45.67 ;    7.25 ;     ;     5.5 ;   4.6;  w ;4.6; 0.13 ;  CPTI04
 1869 ;   12; 14;   7;      ;  47.70 ;    7.60 ;     ;     5.5 ;      ;    ;3.8;      ;   GruRA
 1869 ;   12; 17;    ;      ;  47.20 ;    7.55 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1870 ;    1; 15;   2;    15;  42.87 ;    0.55 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1870 ;   11; 22;  11;    45;  47.00 ;    6.93 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1871 ;    2; 10;   5;    32;  49.74 ;    8.74 ;     ;     6.5 ;      ;    ;4.6;      ;   GruRA
 1871 ;    2; 12;  10;    24;  49.83 ;    8.80 ;     ;     5.5 ;      ;    ;3.8;      ;   GruRA
 1871 ;    2; 21;  15;    55;  48.38 ;    8.58 ;     ;     5.5 ;      ;    ;3.8;      ;   GruRA
 1871 ;    3; 15;   6;      ;  46.54 ;    9.87 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1871 ;    9; 12;   7;    35;  46.58 ;    4.57 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1871 ;    9; 14;  10;      ;  46.60 ;    8.30 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1872 ;    2;  3;  20;      ;  46.86 ;    9.53 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1872 ;    2; 23;    ;      ;  46.55 ;    9.32 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1872 ;    8;   ;    ;      ;  46.78 ;    9.68 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1872 ;    9; 21;    ;      ;  46.54 ;    9.87 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1872 ;   11;  8;   1;      ;  47.04 ;    9.95 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1872 ;   11;  9;   2;      ;  47.04 ;    9.95 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1873 ;    7; 14;  23;    45;  44.47 ;    4.75 ;     ;     6.5 ;      ;    ;4.6;      ;  SisF10
 1873 ;    7; 19;   3;    50;  44.48 ;    4.72 ;     ;     7.5 ;      ;    ;5.3;      ;  SisF10
 1873 ;    8;  8;   3;      ;  44.45 ;    4.75 ;     ;     7.5 ;      ;    ;5.3;      ;  SisF10
 1873 ;    9; 17;    ;      ;  44.50 ;   10.28 ;     ;     6.5 ;   5.5;  w ;5.5; 0.13 ;  CPTI04
 1873 ;   11; 26;   4;    33;  43.03 ;    0.15 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1874 ;    2; 20;  18;      ;  47.33 ;    8.45 ;     ;       5 ;   4.1;  w ;4.1;      ; ECOS-09
 1874 ;    4;  4;    ;      ;  46.33 ;   10.06 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1874 ;    4; 29;  10;      ;  46.78 ;   10.20 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1874 ;   12;  1;  19;    30;  45.96 ;    7.76 ;     ;       5 ;   4.4;  w ;4.4;      ; ECOS-09
 1874 ;   12;  4;  10;    45;  47.25 ;   -0.62 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1875 ;    1;  1;   4;      ;  47.57 ;    7.27 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1875 ;    2; 14;   6;    45;  46.43 ;    9.76 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1875 ;    4;  2;   4;    55;  47.00 ;    6.93 ;     ;     5.5 ;   4.3;  w ;4.3;      ; ECOS-09
 1875 ;   10; 14;   9;    30;  45.47 ;    6.55 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1875 ;   12; 25;  22;    30;  46.80 ;    9.82 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1876 ;    2;  4;  14;    30;  42.40 ;    1.90 ;     ;     5.5 ;      ;    ;4.3;      ;    IGC1
 1876 ;    4;  2;   4;    55;  47.00 ;    6.93 ;     ;       6 ;   4.5;  w ;4.5;      ; ECOS-09
 1876 ;    5;  2;   7;    30;  47.00 ;    6.93 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1876 ;    5;  7;    ;      ;  46.70 ;    6.50 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1876 ;    5;  7;   4;    50;  46.70 ;    6.50 ;     ;       6 ;   4.3;  w ;4.3;      ; ECOS-09
 1876 ;    6; 10;    ;      ;  42.30 ;    2.00 ;     ;       6 ;      ;    ;4.6;      ;    IGC1
 1877 ;    5;  2;  19;    40;  47.30 ;    8.85 ;     ;       6 ;   4.4;  w ;4.4;      ; ECOS-09
 1877 ;    5;  3;    ;      ;  47.30 ;    8.85 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1877 ;    8; 21;   1;    30;  48.90 ;   -2.10 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1877 ;    9; 12;   6;    50;  45.85 ;    3.82 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1877 ;   10;  8;   5;    12;  46.07 ;    6.32 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1877 ;   10; 22;  21;      ;  46.03 ;    7.75 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1877 ;   10; 24;  16;    15;  46.30 ;    7.40 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1878 ;    1; 16;  22;    55;  47.49 ;    7.77 ;     ;       5 ;   4.2;  w ;4.2;      ; ECOS-09
 1878 ;    1; 22;   6;    44;  44.67 ;    7.50 ;     ;       6 ;   4.8;  w ;4.8; 0.26 ;  CPTI04
 1878 ;    1; 28;  11;    53;  49.80 ;   -0.60 ;   16;       5 ;     5;  L ;4.7;      ;     Mus
 1878 ;    3; 29;  10;      ;  47.58 ;    7.57 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1878 ;    4;  1;  15;    45;  46.62 ;    9.18 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1878 ;    4; 14;  18;    45;  46.78 ;   10.32 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1878 ;    4; 30;   2;    15;  46.48 ;    7.13 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1878 ;    5; 14;   5;    55;  47.90 ;   -3.22 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1878 ;    6;  7;  22;    25;  44.47 ;    7.30 ;     ;       7 ;   5.2;  w ;5.2;  0.3 ;  CPTI04
 1878 ;    6; 24;   9;    12;  45.93 ;    4.72 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1878 ;    6; 24;   9;    18;  45.30 ;    5.00 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1878 ;    9; 10;  13;    31;  44.22 ;   10.04 ;     ;     6.5 ;     5;  w ;5.0; 0.21 ;  CPTI04
 1879 ;    1;   ;    ;      ;  47.00 ;    9.16 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1879 ;    7; 19;   1;      ;  46.78 ;   10.30 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1879 ;    9;  9;   7;    45;  45.92 ;    5.32 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1879 ;   12;  4;  23;      ;  47.32 ;    7.70 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1879 ;   12; 13;  19;    30;  49.10 ;   10.30 ;     ;     5.5 ;      ;    ;3.8;      ;   GruRA
 1879 ;   12; 30;  12;    27;  46.20 ;    6.65 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1880 ;    1;  6;  23;    30;  46.67 ;    9.60 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1880 ;    1;  7;   2;    40;  46.67 ;    9.60 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1880 ;    1; 24;  19;    41;  49.13 ;    8.20 ;    8;     5.5 ;      ;    ;3.8;      ;     Ley
 1880 ;    3; 22;  18;     5;  46.75 ;    0.42 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1880 ;    5;  7;  20;     5;  46.38 ;    6.95 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1880 ;    5; 22;  16;    30;  40.42 ;   -1.47 ;     ;     5.5 ;      ;    ;4.3;      ;   IGN10
 1880 ;    6; 28;   2;    10;  46.35 ;    6.20 ;     ;       5 ;   3.5;  w ;3.5;      ; ECOS-09
 1880 ;    7;  4;   8;    20;  46.22 ;    7.80 ;     ;       7 ;   5.2;  w ;5.2;      ; ECOS-09
 1880 ;    7;  4;  19;    50;  46.28 ;    7.88 ;     ;       5 ;   4.4;  w ;4.4;      ; ECOS-09
 1880 ;    9; 21;  19;      ;  46.82 ;    7.18 ;    5;       6 ;   4.4;  w ;4.4;      ; ECOS-09
 1881 ;    1; 13;    ;      ;  42.20 ;    0.90 ;     ;       7 ;      ;    ;5.2;      ;    IGC1
 1881 ;    1; 27;  13;    20;  46.90 ;    7.50 ;     ;       7 ;   4.8;  w ;4.8;      ; ECOS-09
 1881 ;    3;  3;   2;    30;  46.30 ;    8.00 ;     ;       5 ;   4.6;  w ;4.6;      ; ECOS-09
 1881 ;    6; 14;   1;    30;  46.68 ;    7.83 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1881 ;    7;  4;  17;    38;  47.37 ;    4.75 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1881 ;    7; 22;   0;     5;  45.22 ;    6.20 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1881 ;    7; 22;   2;    45;  45.32 ;    6.27 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1881 ;    8;  5;   0;    30;  45.22 ;    6.20 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1881 ;   10; 27;  21;    30;  47.58 ;    8.63 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1881 ;   11; 14;   2;    55;  46.42 ;    6.92 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1881 ;   11; 18;   4;      ;  47.20 ;    9.42 ;     ;       6 ;   4.6;  w ;4.6;      ; ECOS-09
 1881 ;   11; 25;  17;    25;  46.30 ;    6.97 ;     ;       6 ;   4.6;  w ;4.6;      ; ECOS-09
 1881 ;   12;  4;   4;    27;  46.22 ;    7.38 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1881 ;   12; 17;   5;    14;  46.30 ;    6.90 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1882 ;    2;  1;   1;    15;  46.70 ;   10.10 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1882 ;    2;  1;   2;    45;  46.78 ;   10.18 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1882 ;    2; 15;   4;    50;  44.65 ;    9.11 ;     ;       6 ;   4.8;  w ;4.8; 0.26 ;  CPTI04
 1882 ;    2; 27;   6;    30;  45.88 ;    9.93 ;     ;     6.5 ;     5;  w ;5.0; 0.13 ;  CPTI04
 1882 ;    3; 20;  18;    51;  46.98 ;    7.18 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1882 ;    4; 17;   1;      ;  46.65 ;    6.53 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1882 ;    5; 11;  23;    30;  45.48 ;    6.53 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1882 ;    5; 21;  16;    40;  48.05 ;    7.65 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1882 ;    7; 26;  15;    38;  45.75 ;   -0.63 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1882 ;    9; 13;   0;    40;  47.95 ;    6.45 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1882 ;   10; 22;  13;      ;  41.82 ;    2.50 ;     ;     5.5 ;      ;    ;4.3;      ;   IGN10
 1882 ;   12; 10;  17;    40;  45.22 ;    6.20 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1882 ;   12; 14;  13;    45;  46.17 ;    7.80 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1882 ;   12; 31;  18;    30;  50.07 ;    1.47 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1883 ;    3;  7;   9;    15;  44.60 ;    7.40 ;     ;       6 ;   4.8;  w ;4.8; 0.26 ;  CPTI04
 1883 ;    8; 14;  10;      ;  45.80 ;    4.23 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1884 ;    4;  2;   1;    20;  46.83 ;    6.97 ;     ;     5.5 ;   4.3;  w ;4.3;      ; ECOS-09
 1884 ;    6;  4;  20;    22;  46.90 ;    9.85 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1884 ;    9; 12;    ;      ;  45.57 ;    9.86 ;     ;       6 ;   4.8;  w ;4.8; 0.26 ;  CPTI04
 1884 ;   11; 23;  16;    15;  44.68 ;    6.70 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1884 ;   11; 27;  22;    57;  44.78 ;    6.67 ;     ;       7 ;      ;    ;4.9;      ;  SisF10
 1884 ;   11; 29;   0;    20;  45.88 ;    6.33 ;     ;     5.5 ;   4.3;  w ;4.3;      ; ECOS-09
 1885 ;    1; 24;  20;    12;  43.83 ;    8.00 ;     ;       6 ;   4.8;  w ;4.8; 0.26 ;  CPTI04
 1885 ;    2;  1;  16;    35;  49.17 ;   -0.55 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1885 ;    2;  6;  18;    30;  45.87 ;   -0.55 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1885 ;    2; 26;  20;    48;  45.21 ;   10.17 ;     ;       6 ;   5.2;  w ;5.2;  0.1 ;  CPTI04
 1885 ;    3; 17;   6;    12;  47.58 ;    9.33 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1885 ;    4; 13;  10;    25;  46.57 ;    7.38 ;     ;       7 ;   4.9;  w ;4.9;      ; ECOS-09
 1885 ;    6; 20;   4;    15;  46.87 ;    6.92 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1885 ;    7;  1;   6;    15;  44.25 ;    7.50 ;     ;       6 ;   4.8;  w ;4.8; 0.26 ;  CPTI04
 1885 ;    8; 16;  19;    23;  48.03 ;    1.82 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1885 ;    9; 25;  23;    58;  46.22 ;    7.35 ;     ;     5.5 ;   4.3;  w ;4.3;      ; ECOS-09
 1886 ;    1; 22;   7;      ;  50.37 ;   -4.75 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1886 ;    2; 13;  20;    20;  47.20 ;    7.58 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1886 ;    8; 14;   3;      ;  48.15 ;    7.18 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1886 ;    9;  5;    ;      ;  45.04 ;    7.31 ;     ;     6.5 ;   5.3;  w ;5.3; 0.11 ;  CPTI04
 1886 ;    9;  8;  22;    27;  46.83 ;    9.80 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1886 ;    9; 29;  17;    25;  46.61 ;   10.05 ;     ;       5 ;   4.2;  w ;4.2;      ; ECOS-09
 1886 ;   10;  9;  18;    20;  48.41 ;    7.80 ;     ;       6 ;      ;    ;4.2;      ;   GruRA
 1886 ;   10; 13;  19;    45;  47.65 ;    9.49 ;     ;       6 ;   3.6;  w ;3.6;      ; ECOS-09
 1886 ;   10; 15;   2;    20;  44.75 ;   10.31 ;     ;       6 ;   4.8;  w ;4.8; 0.26 ;  CPTI04
 1886 ;   11; 12;    ;      ;  44.10 ;    5.42 ;     ;       6 ;      ;    ;4.3;      ;  SisF10
 1886 ;   11; 16;   1;    45;  46.92 ;    8.65 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1887 ;    2; 15;   9;     5;  48.33 ;   -0.93 ;     ;     5.5 ;      ;    ;3.9;      ;  SisF10
 1887 ;    2; 23;   5;    21;  43.92 ;    8.07 ;     ;       9 ;   6.3;  w ;6.3;  0.1 ;  CPTI04
 1887 ;    3;  3;   1;      ;  44.42 ;    7.10 ;     ;     5.5 ;   4.6;  w ;4.6; 0.13 ;  CPTI04
 1887 ;    3; 16;   4;    15;  46.78 ;    6.63 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1887 ;    4; 21;   3;      ;  49.85 ;   -1.99 ;     ;       5 ;   4.3;  L ;4.0;      ;     Mus
 1887 ;    5; 20;   4;    12;  45.83 ;    9.40 ;     ;     5.5 ;   4.6;  w ;4.6; 0.13 ;  CPTI04
 1887 ;    6; 11;  21;    30;  48.38 ;    7.88 ;     ;     5.5 ;      ;    ;3.8;      ;   GruRA
 1887 ;    6; 22;  16;    45;  48.55 ;   -1.75 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1887 ;    9; 20;   6;    40;  50.45 ;    4.05 ;     ;       6 ;      ;    ;4.3;      ;     ORB
 1887 ;    9; 28;  18;    35;  48.53 ;    8.09 ;     ;     5.5 ;      ;    ;3.8;      ;   GruRA
 1887 ;   10;  1;   3;     5;  44.47 ;    7.32 ;     ;     5.5 ;   4.6;  w ;4.6; 0.13 ;  CPTI04
 1887 ;   10; 11;   3;    40;  47.20 ;   -1.67 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1887 ;   10; 29;  21;      ;  50.45 ;    4.05 ;     ;       5 ;      ;    ;3.7;      ;     ORB
