# Creation Date: Wed Nov 19 16:44:21 2014
# Data from the EMEC Catalogue (Gruenthal, G. & Wahlstroem, R., 2012)
# Contact address: ggrue@gfz-potsdam.de
# For technical questions: lemgo@gfz-potsdam.de
------------------------------------------------------------------------------------------------
# Indices at original magnitudes M_orig: w for Mw or Mo, L for ML, S for MS, b for mb, d for Md.
# The focal depth is given in km.
------------------------------------------------------------------------------------------------
# Requested data:
# Coordinate Range Lat: 28/40 Lon: 30/40
# Time: 1000 - 2006
# File Format:
# year;month;day;hour;minute;latitude;longitude;depth;intensity;M_orig;type;Mw ;Mw_err;reference
------------------------------------------------------------------------------------------------
 1994 ;    6; 23;  20;    11;  37.76 ;   37.48 ;   10;         ;   4.5;  w ;4.5;      ;   KOERI
 1994 ;    7;  1;  20;     2;  38.23 ;   38.80 ;   30;         ;   4.8;  w ;4.8;      ;   KOERI
 1994 ;    7;  3;  14;    26;  28.77 ;   34.67 ;     ;         ;   4.5;  L ;4.2;      ;     AFS
 1994 ;    7;  4;   1;     6;  28.63 ;   34.68 ;     ;         ;   4.4;  L ;4.1;      ;     AFS
 1994 ;    7;  5;  10;     1;  28.70 ;   34.65 ;     ;         ;   4.5;  L ;4.2;      ;     AFS
 1994 ;    7; 30;  10;    37;  37.47 ;   36.20 ;   10;         ;   4.8;  w ;4.8;      ;   KOERI
 1994 ;    7; 30;  22;    46;  34.55 ;   33.74 ;   10;         ;   4.8;  w ;4.8;      ;     Pou
 1994 ;    8; 11;   6;    56;  34.53 ;   33.26 ;   22;         ;   4.4;  w ;4.4;      ;     Pou
 1994 ;    8; 14;   4;    44;  34.57 ;   33.27 ;   25;         ;     4;  w ;4.0;      ;     Pou
 1994 ;    8; 19;   1;    30;  28.12 ;   34.51 ;    5;         ;   4.3;  L ;4.0;      ;     AFS
 1994 ;    8; 21;   7;    31;  35.66 ;   35.59 ;   10;         ;     4;  w ;4.0;      ;     Pou
 1994 ;    8; 21;  14;    42;  35.83 ;   35.76 ;   10;         ;     4;  w ;4.0;      ;     Pou
 1994 ;    8; 23;   4;    29;  34.72 ;   32.05 ;   10;         ;   4.4;  w ;4.4;      ;     Pou
 1994 ;    9; 11;  23;    33;  35.84 ;   36.07 ;   10;         ;     4;  w ;4.0;      ;     Pou
 1994 ;   10; 30;   9;    35;  35.93 ;   30.08 ;   51;         ;   4.1;  w ;4.1;      ;   KOERI
 1994 ;   11;  4;  21;    18;  36.60 ;   30.00 ;   11;         ;   4.4;  w ;4.4;      ;   KOERI
 1994 ;   12;  3;  14;    47;  34.26 ;   32.49 ;   33;         ;   4.4;  w ;4.4;      ;     Pou
 1994 ;   12; 30;   6;    56;  38.23 ;   39.72 ;   10;         ;   4.8;  w ;4.8;      ;   KOERI
 1995 ;    1; 18;   1;    43;  35.00 ;   34.43 ;   45;         ;   4.1;  w ;4.1;      ;     Pou
 1995 ;    1; 21;   3;    48;  37.38 ;   36.12 ;   34;         ;   4.6;  w ;4.6;      ;   KOERI
 1995 ;    1; 30;  17;    42;  36.00 ;   30.06 ;     ;         ;   4.1;  w ;4.1; 0.25 ;     Pap
 1995 ;    2; 14;  12;    47;  35.83 ;   34.24 ;   37;         ;   4.6;  w ;4.6;      ;     Pou
 1995 ;    2; 14;  13;    38;  35.79 ;   34.33 ;   21;         ;   4.1;  w ;4.1;      ;     Pou
 1995 ;    2; 23;  21;     3;  35.02 ;   32.23 ;   20;         ;   5.9;  w ;5.9;      ;     Pou
 1995 ;    2; 23;  21;    10;  35.07 ;   32.34 ;   26;         ;   4.8;  w ;4.8;      ;     Pou
 1995 ;    2; 23;  21;    40;  34.98 ;   32.28 ;   30;         ;   5.5;  w ;5.5;      ;     Pou
 1995 ;    2; 23;  21;    43;  34.87 ;   32.32 ;   15;         ;   4.3;  w ;4.3;      ;     Pou
 1995 ;    2; 23;  22;    12;  34.98 ;   32.22 ;   31;         ;     4;  w ;4.0;      ;     Pou
 1995 ;    2; 23;  22;    30;  35.00 ;   32.28 ;   29;         ;   4.6;  w ;4.6;      ;     Pou
 1995 ;    2; 23;  23;    51;  35.05 ;   32.14 ;   10;         ;     4;  w ;4.0;      ;     Pou
 1995 ;    2; 24;   0;     8;  34.89 ;   32.33 ;   22;         ;   4.3;  w ;4.3;      ;     Pou
 1995 ;    2; 24;   0;    27;  34.97 ;   32.21 ;     ;         ;   4.9;  w ;4.9;      ;     Pou
 1995 ;    2; 24;   2;    52;  34.85 ;   32.34 ;   10;         ;   4.3;  w ;4.3;      ;     Pou
 1995 ;    2; 24;  20;    23;  34.92 ;   32.36 ;   22;         ;   5.3;  w ;5.3;      ;     Pou
 1995 ;    2; 24;  21;    41;  34.88 ;   32.25 ;   15;         ;     4;  w ;4.0;      ;     Pou
 1995 ;    2; 24;  22;    13;  34.90 ;   32.26 ;   10;         ;     4;  w ;4.0;      ;     Pou
 1995 ;    2; 25;   2;    14;  35.03 ;   32.20 ;   24;         ;   4.1;  w ;4.1;      ;     Pou
 1995 ;    2; 26;   2;    12;  34.86 ;   32.05 ;     ;         ;     5;  S ;5.3;      ;      PP
 1995 ;    2; 26;   4;    53;  34.99 ;   32.20 ;     ;         ;   4.3;  w ;4.3;      ;     Pou
 1995 ;    2; 27;   6;    23;  35.24 ;   31.31 ;   61;         ;   4.1;  w ;4.1;      ;     Pou
 1995 ;    3; 17;   5;    31;  39.35 ;   39.91 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1995 ;    3; 21;  16;    19;  34.99 ;   32.28 ;   13;         ;   4.3;  w ;4.3;      ;     Pou
 1995 ;    3; 28;   4;    38;  34.84 ;   32.23 ;   15;         ;   4.1;  w ;4.1;      ;     Pou
 1995 ;    4;  3;   7;    49;  35.54 ;   31.08 ;   25;         ;     4;  w ;4.0;      ;     Pou
 1995 ;    4;  8;   8;    25;  36.10 ;   31.33 ;   70;         ;   4.4;  w ;4.4;      ;     Pou
 1995 ;    4; 13;  20;    23;  37.37 ;   36.10 ;   49;         ;   4.7;  w ;4.7;      ;   KOERI
 1995 ;    4; 24;  23;    18;  37.15 ;   34.85 ;   38;         ;   4.5;  w ;4.5;      ;   KOERI
 1995 ;    4; 26;  10;     0;  34.13 ;   35.50 ;    8;         ;   4.4;  w ;4.4;      ;     Pou
 1995 ;    5; 29;   4;    58;  34.99 ;   32.19 ;   28;         ;   5.3;  w ;5.3;      ;     Pou
 1995 ;    6;  4;   7;    11;  35.03 ;   32.28 ;   24;         ;     4;  w ;4.0;      ;     Pou
 1995 ;    6;  5;  17;     6;  37.75 ;   36.43 ;   10;         ;   4.1;  w ;4.1;      ;   KOERI
 1995 ;    6; 13;  19;    33;  34.98 ;   32.29 ;   36;         ;   4.3;  w ;4.3;      ;     Pou
 1995 ;    6; 18;  21;    42;  39.90 ;   39.85 ;    9;         ;   4.2;  w ;4.2;      ;   KOERI
 1995 ;    6; 22;   5;    26;  36.87 ;   34.93 ;   42;         ;   4.2;  w ;4.2;      ;   KOERI
 1995 ;    7; 25;  20;    31;  38.77 ;   31.68 ;    5;         ;   4.3;  w ;4.3;      ;   KOERI
 1995 ;    7; 31;   3;    26;  39.44 ;   36.90 ;   22;         ;   4.1;  w ;4.1;      ;   KOERI
 1995 ;    8;  2;  19;    26;  34.60 ;   32.82 ;   48;         ;   4.5;  w ;4.5;      ;     Pou
 1995 ;    8; 23;   8;    10;  35.96 ;   35.22 ;     ;         ;   4.1;  w ;4.1;      ;     Pou
 1995 ;    8; 26;  20;    42;  34.81 ;   32.13 ;   62;         ;     4;  w ;4.0;      ;     Pou
 1995 ;    9;  8;  12;    13;  29.73 ;   32.34 ;   25;         ;   4.3;  L ;4.0;      ;     AFS
 1995 ;    9; 26;  14;    58;  38.03 ;   30.17 ;   19;         ;   4.9;  w ;4.9;      ;   KOERI
 1995 ;    9; 26;  15;    18;  38.07 ;   30.15 ;    5;         ;   4.3;  w ;4.3;      ;   KOERI
 1995 ;    9; 26;  16;    39;  38.04 ;   30.18 ;   19;         ;   4.1;  w ;4.1;      ;   KOERI
 1995 ;    9; 27;  14;    15;  38.07 ;   30.20 ;   11;         ;   4.9;  w ;4.9;      ;   KOERI
 1995 ;    9; 28;  13;    26;  38.63 ;   30.57 ;   45;         ;   4.2;  w ;4.2;      ;   KOERI
 1995 ;   10;  1;   3;     1;  38.16 ;   30.01 ;    6;         ;   4.2;  w ;4.2;      ;   KOERI
 1995 ;   10;  1;  15;    57;  38.06 ;   30.15 ;     ;         ;     6;  w ;6.0;      ;   KOERI
 1995 ;   10;  1;  18;     2;  38.05 ;   30.16 ;   28;         ;   5.3;  w ;5.3;      ;   KOERI
 1995 ;   10;  1;  18;    23;  38.11 ;   30.07 ;   16;         ;   4.3;  w ;4.3;      ;   KOERI
 1995 ;   10;  1;  18;    36;  38.17 ;   30.12 ;     ;         ;   4.1;  w ;4.1; 0.25 ;     Pap
 1995 ;   10;  1;  20;    51;  38.05 ;   30.11 ;   13;         ;   4.1;  w ;4.1;      ;   KOERI
 1995 ;   10;  1;  21;    14;  38.00 ;   30.08 ;   17;         ;   4.3;  w ;4.3;      ;   KOERI
 1995 ;   10;  1;  22;    21;  38.08 ;   30.08 ;   34;         ;   4.5;  w ;4.5;      ;   KOERI
 1995 ;   10;  1;  22;    37;  38.06 ;   30.19 ;   14;         ;   4.1;  w ;4.1;      ;   KOERI
 1995 ;   10;  3;   7;    38;  37.97 ;   30.08 ;   11;         ;   4.7;  w ;4.7;      ;   KOERI
 1995 ;   10;  3;  11;    41;  38.08 ;   30.05 ;     ;         ;   4.1;  w ;4.1; 0.25 ;     Pap
 1995 ;   10;  5;  16;    15;  38.00 ;   30.14 ;   12;         ;   4.8;  w ;4.8;      ;   KOERI
 1995 ;   10;  6;  16;    16;  38.03 ;   30.14 ;   35;         ;   4.5;  w ;4.5;      ;   KOERI
 1995 ;   10; 11;   4;    44;  38.10 ;   30.16 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1995 ;   10; 13;   3;    46;  38.09 ;   30.05 ;   14;         ;   4.3;  w ;4.3;      ;   KOERI
 1995 ;   10; 26;  20;    15;  39.55 ;   39.70 ;   10;         ;   4.2;  w ;4.2;      ;   KOERI
 1995 ;   11; 15;  18;    32;  36.22 ;   31.51 ;   33;         ;     4;  w ;4.0;      ;     Pou
 1995 ;   11; 22;   4;    15;  28.76 ;   34.68 ;   14;         ;   7.3;  w ;7.3;      ;   Kli99
 1995 ;   11; 22;   4;    33;  28.91 ;   34.48 ;    7;         ;   4.7;  L ;4.4;      ;     AFS
 1995 ;   11; 22;   5;     6;  28.75 ;   34.43 ;    6;         ;   4.3;  L ;4.0;      ;     AFS
 1995 ;   11; 22;   5;    28;  28.98 ;   34.53 ;     ;         ;   4.7;  L ;4.4;      ;     AFS
 1995 ;   11; 22;   7;    55;  29.15 ;   34.73 ;     ;         ;   4.9;  L ;4.6;      ;     AFS
 1995 ;   11; 22;   8;    58;  29.23 ;   35.00 ;     ;         ;   4.6;  L ;4.3;      ;     AFS
 1995 ;   11; 22;   9;    30;  28.67 ;   34.65 ;     ;         ;   4.4;  L ;4.1;      ;     AFS
 1995 ;   11; 22;   9;    52;  29.16 ;   34.67 ;     ;         ;   4.3;  L ;4.0;      ;     AFS
 1995 ;   11; 22;  10;    53;  28.70 ;   34.82 ;     ;         ;   4.3;  L ;4.0;      ;     AFS
 1995 ;   11; 22;  11;    37;  28.82 ;   34.46 ;    8;         ;     5;  L ;4.7;      ;     AFS
 1995 ;   11; 22;  12;    47;  28.45 ;   34.83 ;     ;         ;   5.4;  L ;5.1;      ;     AFS
 1995 ;   11; 22;  12;    53;  29.11 ;   34.70 ;     ;         ;   4.8;  L ;4.5;      ;     AFS
 1995 ;   11; 22;  12;    56;  29.16 ;   34.70 ;     ;         ;   4.4;  L ;4.1;      ;     AFS
 1995 ;   11; 22;  15;    12;  29.96 ;   34.40 ;   13;         ;   4.3;  L ;4.0;      ;     AFS
 1995 ;   11; 22;  15;    16;  29.15 ;   34.79 ;     ;         ;   4.5;  L ;4.2;      ;     AFS
 1995 ;   11; 22;  18;     5;  29.14 ;   34.75 ;     ;         ;   4.3;  L ;4.0;      ;     AFS
 1995 ;   11; 22;  18;    27;  28.06 ;   34.86 ;     ;         ;   4.5;  L ;4.2;      ;     AFS
 1995 ;   11; 22;  20;     2;  29.15 ;   34.78 ;     ;         ;   4.5;  L ;4.2;      ;     AFS
 1995 ;   11; 22;  22;    16;  28.53 ;   34.73 ;   10;         ;   5.5;  L ;5.2;      ;     AFS
 1995 ;   11; 23;   3;     5;  28.60 ;   34.84 ;     ;         ;   4.7;  L ;4.4;      ;     AFS
 1995 ;   11; 23;   9;    13;  28.53 ;   34.84 ;     ;         ;   4.4;  L ;4.1;      ;     AFS
 1995 ;   11; 23;  18;     7;  28.85 ;   34.91 ;   10;         ;   5.4;  L ;5.1;      ;     AFS
 1995 ;   11; 23;  22;    28;  28.66 ;   34.91 ;     ;         ;   4.6;  L ;4.3;      ;     AFS
 1995 ;   11; 24;   3;    32;  31.70 ;   30.37 ;   10;         ;   3.9;  b ;4.0;      ;     ISC
 1995 ;   11; 24;   3;    35;  29.15 ;   34.95 ;     ;         ;   4.4;  L ;4.1;      ;     AFS
 1995 ;   11; 24;   4;     9;  29.05 ;   34.78 ;     ;         ;   4.7;  L ;4.4;      ;     AFS
 1995 ;   11; 24;   4;    28;  28.82 ;   34.92 ;     ;         ;   4.4;  L ;4.1;      ;     AFS
 1995 ;   11; 24;   9;    24;  28.39 ;   34.79 ;     ;         ;   4.5;  L ;4.2;      ;     AFS
 1995 ;   11; 24;  16;    43;  28.67 ;   34.96 ;   10;         ;   5.3;  L ;5.0;      ;     AFS
 1995 ;   11; 24;  22;    26;  29.19 ;   34.73 ;     ;         ;   4.3;  L ;4.0;      ;     AFS
 1995 ;   11; 25;  11;    41;  29.37 ;   34.75 ;    7;         ;   4.9;  L ;4.6;      ;     AFS
 1995 ;   11; 25;  14;    10;  28.91 ;   34.87 ;   14;         ;   4.6;  L ;4.3;      ;     AFS
 1995 ;   11; 26;   2;    17;  28.67 ;   34.73 ;     ;         ;   4.3;  L ;4.0;      ;     AFS
 1995 ;   11; 26;  11;    36;  29.15 ;   34.68 ;     ;         ;   4.4;  L ;4.1;      ;     AFS
 1995 ;   11; 27;   3;     5;  28.74 ;   34.77 ;    5;         ;   4.5;  L ;4.2;      ;     AFS
 1995 ;   11; 28;  12;     0;  29.12 ;   34.81 ;    5;         ;   4.5;  L ;4.2;      ;     AFS
 1995 ;   11; 28;  20;    32;  28.81 ;   34.75 ;    5;         ;   4.5;  L ;4.2;      ;     AFS
 1995 ;   11; 28;  21;    10;  29.23 ;   34.75 ;    5;         ;   4.4;  L ;4.1;      ;     AFS
 1995 ;   11; 29;   8;    10;  29.38 ;   34.74 ;     ;         ;   4.4;  L ;4.1;      ;     AFS
 1995 ;   11; 29;   8;    13;  29.18 ;   34.72 ;     ;         ;   4.8;  L ;4.5;      ;     AFS
 1995 ;   11; 29;   8;    29;  29.33 ;   34.73 ;     ;         ;   4.3;  L ;4.0;      ;     AFS
 1995 ;   12;  1;   9;    17;  28.71 ;   34.82 ;   10;         ;   4.9;  L ;4.6;      ;     AFS
 1995 ;   12;  1;   9;    17;  28.67 ;   34.74 ;   10;         ;     5;  L ;4.7;      ;     AFS
 1995 ;   12;  1;  20;     5;  29.29 ;   34.75 ;     ;         ;   4.4;  L ;4.1;      ;     AFS
 1995 ;   12;  2;   0;    47;  29.37 ;   34.80 ;   10;         ;   4.6;  L ;4.3;      ;     AFS
 1995 ;   12;  4;   7;    34;  28.56 ;   34.66 ;     ;         ;   4.7;  L ;4.4;      ;     AFS
 1995 ;   12;  6;   9;    47;  29.22 ;   34.68 ;     ;         ;   4.3;  L ;4.0;      ;     AFS
 1995 ;   12;  6;  17;    57;  28.69 ;   34.87 ;     ;         ;     5;  L ;4.7;      ;     AFS
 1995 ;   12;  8;   4;    12;  28.82 ;   34.93 ;   14;         ;   4.9;  L ;4.6;      ;     AFS
 1995 ;   12; 10;   0;    31;  28.79 ;   34.54 ;   10;         ;   4.3;  L ;4.0;      ;     AFS
 1995 ;   12; 10;  15;    32;  28.48 ;   34.98 ;     ;         ;   4.8;  L ;4.5;      ;     AFS
 1995 ;   12; 10;  15;    33;  28.92 ;   33.58 ;   33;         ;     4;  b ;4.1;      ;     ISC
 1995 ;   12; 11;   1;    32;  28.56 ;   34.79 ;   11;         ;   5.4;  L ;5.1;      ;     AFS
 1995 ;   12; 11;  10;    54;  28.49 ;   34.46 ;     ;         ;   4.5;  L ;4.2;      ;     AFS
 1995 ;   12; 11;  18;    35;  28.69 ;   34.93 ;    5;         ;   4.6;  L ;4.3;      ;     AFS
 1995 ;   12; 14;   3;    53;  28.59 ;   34.88 ;     ;         ;   4.8;  L ;4.5;      ;     AFS
 1995 ;   12; 15;   6;     0;  28.55 ;   34.85 ;     ;         ;   4.5;  L ;4.2;      ;     AFS
 1995 ;   12; 19;  12;    32;  28.50 ;   34.78 ;   11;         ;   4.7;  L ;4.4;      ;     AFS
 1995 ;   12; 23;   6;    28;  29.16 ;   34.98 ;   15;         ;   4.9;  L ;4.6;      ;     AFS
 1995 ;   12; 26;   6;    19;  28.89 ;   34.61 ;   13;         ;     5;  L ;4.7;      ;     AFS
 1995 ;   12; 30;   5;    13;  28.67 ;   34.88 ;   10;         ;   4.7;  L ;4.4;      ;     AFS
 1996 ;    1;  2;  19;    14;  28.85 ;   34.82 ;   12;         ;   4.5;  L ;4.2;      ;     AFS
 1996 ;    1;  3;  10;     5;  28.51 ;   34.81 ;   25;         ;   5.1;  L ;4.8;      ;     AFS
 1996 ;    1;  4;  14;    24;  28.54 ;   34.88 ;    9;         ;   4.5;  L ;4.2;      ;     AFS
 1996 ;    1;  4;  16;    25;  28.62 ;   34.74 ;     ;         ;   4.4;  L ;4.1;      ;     AFS
 1996 ;    1;  4;  17;    22;  28.71 ;   34.55 ;   10;         ;   4.7;  L ;4.4;      ;     AFS
 1996 ;    1;  4;  17;    34;  28.07 ;   34.94 ;     ;         ;   4.5;  L ;4.2;      ;     AFS
 1996 ;    1;  6;   7;    36;  28.83 ;   34.72 ;    5;         ;   4.4;  L ;4.1;      ;     AFS
 1996 ;    1;  8;  13;    18;  29.49 ;   34.76 ;    6;         ;   4.3;  L ;4.0;      ;     AFS
 1996 ;    1; 13;  17;    47;  28.64 ;   34.69 ;     ;         ;   4.3;  L ;4.0;      ;     AFS
 1996 ;    1; 21;   9;    28;  35.99 ;   35.62 ;   25;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;    1; 24;  23;     3;  35.80 ;   31.33 ;   10;         ;     4;  w ;4.0;      ;     Pou
 1996 ;    1; 30;  23;    29;  29.28 ;   34.65 ;    5;         ;   4.4;  L ;4.1;      ;     AFS
 1996 ;    2;  2;  13;    15;  28.63 ;   34.82 ;    5;         ;   4.7;  L ;4.4;      ;     AFS
 1996 ;    2;  2;  14;    42;  29.31 ;   34.71 ;    5;         ;   4.6;  L ;4.3;      ;     AFS
 1996 ;    2;  4;   7;    23;  29.46 ;   34.73 ;    5;         ;   4.3;  L ;4.0;      ;     AFS
 1996 ;    2;  4;  16;    20;  29.35 ;   34.70 ;    5;         ;   4.3;  L ;4.0;      ;     AFS
 1996 ;    2;  7;  12;    27;  38.49 ;   39.26 ;   10;         ;   4.5;  w ;4.5;      ;   KOERI
 1996 ;    2;  7;  15;    31;  38.29 ;   38.78 ;   18;         ;   4.2;  w ;4.2;      ;   KOERI
 1996 ;    2;  9;   4;    29;  28.39 ;   34.89 ;     ;         ;   4.6;  L ;4.3;      ;     AFS
 1996 ;    2;  9;  22;    48;  34.68 ;   32.20 ;   30;         ;   4.4;  w ;4.4;      ;     Pou
 1996 ;    2; 21;   4;    59;  28.87 ;   34.67 ;   16;         ;   5.3;  L ;5.0;      ;     AFS
 1996 ;    2; 21;   5;    19;  28.86 ;   34.51 ;   15;         ;   4.3;  L ;4.0;      ;     AFS
 1996 ;    2; 26;   7;    17;  28.87 ;   34.63 ;   17;         ;   5.6;  L ;5.3;      ;     AFS
 1996 ;    3; 16;  14;    36;  36.90 ;   30.35 ;   83;         ;   4.6;  w ;4.6;      ;   KOERI
 1996 ;    3; 18;   7;    30;  38.19 ;   30.13 ;   35;         ;   4.4;  w ;4.4;      ;   KOERI
 1996 ;    3; 20;  11;    48;  36.88 ;   36.07 ;   37;         ;   4.1;  w ;4.1;      ;   KOERI
 1996 ;    4;  2;  23;    17;  37.48 ;   36.70 ;   11;         ;   4.1;  w ;4.1;      ;   KOERI
 1996 ;    4;  8;   2;     1;  38.25 ;   39.10 ;    8;         ;   4.2;  w ;4.2;      ;   KOERI
 1996 ;    4;  8;   2;    20;  38.25 ;   38.98 ;   15;         ;   4.1;  w ;4.1;      ;   KOERI
 1996 ;    4; 12;  15;    45;  34.90 ;   32.41 ;    9;         ;     4;  w ;4.0;      ;     Pou
 1996 ;    4; 15;  16;    43;  35.46 ;   34.61 ;    5;         ;   4.4;  w ;4.4;      ;     Pou
 1996 ;    4; 16;   0;    11;  28.71 ;   34.78 ;    5;         ;   4.7;  L ;4.4;      ;     AFS
 1996 ;    4; 21;   2;     7;  34.99 ;   32.76 ;   33;         ;     4;  w ;4.0;      ;     Pou
 1996 ;    4; 27;  13;    48;  28.75 ;   34.53 ;   10;         ;   4.4;  L ;4.1;      ;     AFS
 1996 ;    5;  1;   7;    33;  38.22 ;   30.14 ;   23;         ;   4.2;  w ;4.2;      ;   KOERI
 1996 ;    5; 23;  20;    45;  34.75 ;   34.67 ;   64;         ;     4;  w ;4.0;      ;     Pou
 1996 ;    6;  1;  16;     7;  28.84 ;   34.76 ;   12;         ;   4.5;  L ;4.2;      ;     AFS
 1996 ;    6;  4;  17;    42;  35.85 ;   35.55 ;    6;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;    6;  4;  18;    25;  35.83 ;   35.60 ;     ;         ;     4;  w ;4.0;      ;     Pou
 1996 ;    6;  5;  13;    13;  35.81 ;   35.70 ;   24;         ;   4.6;  w ;4.6;      ;     Pou
 1996 ;    6;  6;   5;    46;  28.75 ;   34.72 ;   11;         ;   4.3;  L ;4.0;      ;     AFS
 1996 ;    6;  6;  15;    33;  39.44 ;   37.70 ;   39;         ;   4.2;  w ;4.2;      ;   KOERI
 1996 ;    6; 18;  23;    44;  36.09 ;   36.03 ;   13;         ;   4.2;  w ;4.2;      ;   KOERI
 1996 ;    6; 19;   0;    18;  36.07 ;   36.01 ;   23;         ;   4.5;  w ;4.5;      ;   KOERI
 1996 ;    6; 20;  10;    45;  38.30 ;   39.20 ;    6;         ;   4.2;  w ;4.2;      ;   KOERI
 1996 ;    6; 25;  10;    45;  29.24 ;   34.79 ;     ;         ;   4.3;  L ;4.0;      ;     AFS
 1996 ;    6; 29;   8;    14;  38.03 ;   30.07 ;   31;         ;   4.7;  w ;4.7;      ;   KOERI
 1996 ;    7;  3;  20;    11;  29.23 ;   34.87 ;   17;         ;   4.6;  L ;4.3;      ;     AFS
 1996 ;    7; 10;  17;     8;  37.39 ;   36.20 ;    8;         ;   4.2;  w ;4.2;      ;   KOERI
 1996 ;    8; 15;  13;    57;  36.32 ;   35.42 ;   33;         ;   4.8;  w ;4.8;      ;     Pou
 1996 ;    9;  4;  17;    16;  28.89 ;   34.78 ;     ;         ;   4.6;  L ;4.3;      ;     AFS
 1996 ;    9;  4;  18;    41;  35.36 ;   31.40 ;   72;         ;     4;  w ;4.0;      ;     Pou
 1996 ;    9; 15;   2;    21;  28.72 ;   34.50 ;   10;         ;   4.6;  L ;4.3;      ;     AFS
 1996 ;    9; 24;  16;    28;  37.15 ;   35.80 ;   10;         ;   4.1;  w ;4.1;      ;   KOERI
 1996 ;    9; 26;  20;    32;  37.66 ;   30.04 ;     ;         ;   4.1;  w ;4.1; 0.25 ;     Pap
 1996 ;    9; 27;  22;    10;  37.55 ;   30.02 ;     ;         ;   4.2;  w ;4.2; 0.25 ;     Pap
 1996 ;   10;  9;  13;    10;  34.53 ;   32.10 ;   19;         ;   6.8;  w ;6.8;      ;     Pou
 1996 ;   10;  9;  13;    26;  34.68 ;   32.17 ;   33;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10;  9;  13;    27;  34.85 ;   32.17 ;   33;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10;  9;  13;    48;  34.41 ;   31.96 ;   33;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10;  9;  13;    55;  34.42 ;   32.10 ;   16;         ;   4.4;  w ;4.4;      ;     Pou
 1996 ;   10;  9;  14;     0;  34.48 ;   31.99 ;   11;         ;   5.4;  w ;5.4;      ;     Pou
 1996 ;   10;  9;  14;    14;  34.48 ;   32.21 ;   10;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10;  9;  14;    19;  34.52 ;   32.13 ;   15;         ;     6;  w ;6.0;      ;     Pou
 1996 ;   10;  9;  14;    47;  34.33 ;   32.16 ;   34;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10;  9;  14;    50;  34.52 ;   32.08 ;   38;         ;   4.3;  w ;4.3;      ;     Pou
 1996 ;   10;  9;  14;    56;  34.44 ;   32.12 ;   10;         ;   4.9;  w ;4.9;      ;     Pou
 1996 ;   10;  9;  15;     9;  34.35 ;   32.20 ;   27;         ;   4.9;  w ;4.9;      ;     Pou
 1996 ;   10;  9;  15;    21;  34.33 ;   32.27 ;   33;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10;  9;  15;    42;  34.31 ;   32.10 ;   25;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10;  9;  16;    18;  34.49 ;   32.16 ;   55;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10;  9;  16;    22;  34.49 ;   32.14 ;   20;         ;   5.3;  w ;5.3;      ;     Pou
 1996 ;   10;  9;  17;     1;  34.41 ;   32.18 ;   50;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10;  9;  18;     7;  34.37 ;   32.26 ;   33;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10;  9;  18;     9;  34.68 ;   31.98 ;   28;         ;   4.4;  w ;4.4;      ;     Pou
 1996 ;   10;  9;  18;    46;  34.47 ;   32.17 ;   48;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10;  9;  19;     4;  34.41 ;   32.19 ;   52;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10;  9;  19;    11;  34.51 ;   32.12 ;   38;         ;   4.9;  w ;4.9;      ;     Pou
 1996 ;   10;  9;  19;    38;  34.45 ;   32.07 ;   28;         ;   4.4;  w ;4.4;      ;     Pou
 1996 ;   10;  9;  19;    45;  34.37 ;   32.34 ;   33;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10;  9;  19;    58;  34.47 ;   32.13 ;   37;         ;   4.8;  w ;4.8;      ;     Pou
 1996 ;   10;  9;  20;     3;  34.44 ;   32.18 ;   50;         ;   4.4;  w ;4.4;      ;     Pou
 1996 ;   10;  9;  20;     5;  34.46 ;   32.21 ;   49;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10;  9;  20;    51;  34.40 ;   32.30 ;   47;         ;   4.1;  w ;4.1;      ;     Pou
 1996 ;   10;  9;  20;    53;  34.44 ;   32.22 ;   57;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10;  9;  21;     1;  34.38 ;   32.14 ;   25;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10;  9;  23;    18;  34.36 ;   32.22 ;   38;         ;     4;  w ;4.0;      ;     Pou
 1996 ;   10;  9;  23;    38;  34.42 ;   32.23 ;   33;         ;     4;  w ;4.0;      ;     Pou
